No,fitness,backbone
32,0.021269321,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:3  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
33,0.018356323,from:0 to:1 operator:-1  from:0 to:2 operator:1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
34,0.017591476,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:8 operator:3  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
35,0.017189026,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:8  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
36,0.01124382,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:4  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
37,0.029289246,from:0 to:1 operator:5  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:10  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
38,0.01737976,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:7 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
39,0.029838562,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:1 to:4 operator:11  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
40,0.015750885,from:0 to:1 operator:-1  from:0 to:8 operator:3  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:4  from:8 to:9 operator:-1  
41,0.024478912,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:13  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
