No,fitness,backbone
156,0.051044388,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:1 to:8 operator:11  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
157,0.071715088,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
158,0.000000096,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:8 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:7 operator:10  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
159,0.000000256,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:5 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:4 to:6 operator:6  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
160,0.000000624,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:3 to:8 operator:10  from:4 to:5 operator:2  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
161,0.024783332,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:7 operator:10  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:6 to:9 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
162,0.00351955,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:9 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:9  from:5 to:6 operator:8  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:6 to:8 operator:13  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
163,0.000000264,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:1 to:9 operator:2  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:8 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
164,0.000003476,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:8 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
165,4.9665E-06,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
166,0.000000592,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:7 operator:12  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
167,0.000001046,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:6 operator:9  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
168,0.000000508,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:8 operator:9  from:6 to:7 operator:7  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:7 to:9 operator:12  from:8 to:9 operator:-1  
169,0.000000216,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:12  
170,0.00001739,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:4 operator:7  from:2 to:3 operator:-1  from:2 to:5 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
171,0.000000948,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:-1  from:1 to:6 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:9  from:5 to:6 operator:8  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
172,0.012266088,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:7 operator:5  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:9  from:8 to:9 operator:-1  
173,0.000000776,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
174,0.000000228,from:0 to:1 operator:-1  from:0 to:3 operator:1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:10  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:5  
175,0.000000572,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:2 to:8 operator:8  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:8 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
176,0.000000315,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:4 to:6 operator:6  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
177,0.000003805,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:10  from:2 to:3 operator:-1  from:2 to:8 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
178,0.000001228,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:10  from:4 to:5 operator:2  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
179,0.000000226,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:6 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
180,0.000000304,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:1 to:8 operator:11  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:13  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
181,0.000000248,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:6 operator:1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:7 operator:10  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
182,0.000000336,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
183,0.000000168,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:7 operator:5  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:8  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:9  from:8 to:9 operator:-1  
184,0.000001296,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:8 operator:13  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
185,0.012411235,from:0 to:1 operator:-1  from:0 to:4 operator:7  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
186,0.0000004,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
187,0.000000352,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:7 operator:9  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:8 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:7 to:9 operator:12  from:8 to:9 operator:-1  
188,0.000000536,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:3  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
189,0.00000026,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:10  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:6 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
190,0.000307268,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:6  from:1 to:9 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:9  from:5 to:6 operator:8  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
191,0.000000304,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:13  from:5 to:7 operator:5  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:13  from:8 to:9 operator:-1  
192,0.000001234,from:0 to:1 operator:-1  from:0 to:4 operator:7  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:7 operator:-1  from:5 to:6 operator:11  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
193,0.000335392,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:8 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:4 to:5 operator:2  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:6 to:8 operator:3  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
194,0.000000088,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:8 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:6  from:3 to:8 operator:3  from:4 to:5 operator:2  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
195,0.000000076,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:9  from:7 to:8 operator:3  from:8 to:9 operator:-1  
196,0.000000224,from:0 to:1 operator:-1  from:0 to:3 operator:1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:4  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:5  
197,0.000000416,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
198,0.075604912,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:8 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:13  from:3 to:5 operator:6  from:4 to:5 operator:2  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:6 to:8 operator:3  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
199,0.000000792,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
200,0.000000172,from:0 to:1 operator:-1  from:0 to:3 operator:1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:5  
201,0.025784584,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
202,0.000000224,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:7 operator:10  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:8 operator:3  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:6 to:9 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
203,0.000000097,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:9 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:9  from:5 to:6 operator:8  from:5 to:8 operator:7  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
204,0.000001672,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:8  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
205,0.000000184,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:3 to:8 operator:11  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
206,0.000000212,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:7 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:13  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:13  from:8 to:9 operator:-1  
207,0.000000251,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:6  from:1 to:9 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:9  from:5 to:6 operator:8  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
208,0.0000006,from:0 to:1 operator:-1  from:0 to:3 operator:6  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
209,0.000000152,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:1 to:9 operator:7  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
210,0.010527486,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:1 to:8 operator:11  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:7  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
211,0.000000696,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:8 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
212,0.0151785,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:3 to:4 operator:-1  from:3 to:6 operator:9  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:7 operator:3  from:5 to:8 operator:9  from:6 to:7 operator:7  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:7 to:9 operator:12  from:8 to:9 operator:-1  
213,0.000593928,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:9 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:7 operator:3  from:4 to:5 operator:9  from:5 to:6 operator:8  from:5 to:9 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
214,0.000000928,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:7 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:9  from:8 to:9 operator:-1  
215,0.000000218,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:2 to:6 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:4 to:9 operator:10  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
216,1.31484E-07,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:4 to:6 operator:4  from:4 to:7 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:7 to:8 operator:9  from:8 to:9 operator:-1  
217,0.000000516,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:4  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
218,0.000001464,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:2 to:8 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:2  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
219,0.004552108,from:0 to:1 operator:-1  from:0 to:4 operator:2  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:8 operator:3  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
220,0.000000348,from:0 to:1 operator:6  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
221,0.000000049,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
222,0.016476064,from:0 to:1 operator:-1  from:0 to:3 operator:6  from:0 to:5 operator:2  from:0 to:9 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:3 to:5 operator:2  from:4 to:5 operator:-1  from:4 to:6 operator:8  from:5 to:6 operator:2  from:5 to:9 operator:2  from:6 to:7 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
223,0.00000102,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:8  from:5 to:6 operator:8  from:5 to:7 operator:8  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
