No,fitness,backbone
73,0.023000717,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:1 to:8 operator:2  from:1 to:9 operator:3  from:2 to:3 operator:5  from:2 to:8 operator:9  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
74,0.011856079,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:3  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
75,0.021503448,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:10  from:8 to:9 operator:-1  
76,0.015491486,from:0 to:1 operator:-1  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
77,0.023031235,from:0 to:1 operator:-1  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:11  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:5 to:9 operator:1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
78,0.014060974,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:4  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:10  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:3  from:8 to:9 operator:-1  
79,0.03858757,from:0 to:1 operator:-1  from:0 to:5 operator:2  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
80,0.016147614,from:0 to:1 operator:-1  from:0 to:2 operator:8  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
81,0.026172638,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:10  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
82,0.017086029,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:3 to:6 operator:9  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:7  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
83,0.012619019,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:8 operator:1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:4  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
84,0.023488998,from:0 to:1 operator:-1  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:2  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
85,0.018058777,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:1 to:5 operator:12  from:1 to:7 operator:4  from:2 to:3 operator:5  from:2 to:5 operator:3  from:3 to:4 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
86,0.014411926,from:0 to:1 operator:-1  from:1 to:2 operator:5  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
87,0.028079987,from:0 to:1 operator:-1  from:1 to:2 operator:8  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:4  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
88,0.015230179,from:0 to:1 operator:-1  from:0 to:5 operator:13  from:1 to:2 operator:5  from:2 to:3 operator:-1  from:2 to:5 operator:10  from:3 to:4 operator:-1  from:3 to:5 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
89,0.012887955,from:0 to:1 operator:-1  from:0 to:5 operator:11  from:0 to:8 operator:5  from:1 to:2 operator:5  from:1 to:6 operator:3  from:1 to:8 operator:11  from:2 to:3 operator:-1  from:2 to:9 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
90,0.013412476,from:0 to:1 operator:6  from:0 to:5 operator:11  from:0 to:8 operator:5  from:1 to:2 operator:5  from:1 to:6 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:13  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
91,0.012496948,from:0 to:1 operator:-1  from:0 to:5 operator:3  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:4  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:9 operator:7  from:7 to:8 operator:-1  from:7 to:9 operator:3  from:8 to:9 operator:-1  
92,0.020961761,from:0 to:1 operator:-1  from:0 to:6 operator:11  from:0 to:9 operator:4  from:1 to:2 operator:-1  from:1 to:9 operator:2  from:2 to:3 operator:5  from:3 to:4 operator:3  from:3 to:9 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:6  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
93,0.015211105,from:0 to:1 operator:-1  from:0 to:9 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:4  from:3 to:4 operator:-1  from:3 to:7 operator:7  from:4 to:5 operator:-1  from:4 to:8 operator:1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
94,0.018222809,from:0 to:1 operator:-1  from:1 to:2 operator:5  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:2 to:7 operator:8  from:2 to:8 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
95,0.01838684,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:6  from:2 to:3 operator:-1  from:2 to:4 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
96,0.018827438,from:0 to:1 operator:-1  from:0 to:6 operator:5  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
97,0.018146515,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:2 to:5 operator:-1  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
98,0.018154144,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:3 to:6 operator:9  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
99,0.02658844,from:0 to:1 operator:-1  from:0 to:2 operator:1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
100,0.015449524,from:0 to:1 operator:-1  from:0 to:5 operator:4  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
101,0.014860153,from:0 to:1 operator:-1  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:1 to:9 operator:3  from:2 to:3 operator:5  from:2 to:6 operator:10  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
102,0.017654419,from:0 to:1 operator:-1  from:0 to:5 operator:4  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:3  from:8 to:9 operator:-1  
103,0.018333435,from:0 to:1 operator:-1  from:0 to:9 operator:1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
104,0.015377045,from:0 to:1 operator:-1  from:1 to:2 operator:5  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:4 to:6 operator:1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
105,0.025566101,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
106,0.020050049,from:0 to:1 operator:-1  from:0 to:2 operator:9  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
107,0.011268616,from:0 to:1 operator:-1  from:0 to:2 operator:10  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:4  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:3  from:8 to:9 operator:-1  
108,0.010387421,from:0 to:1 operator:-1  from:0 to:2 operator:2  from:1 to:2 operator:-1  from:1 to:8 operator:13  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:5 to:9 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
109,0.015823364,from:0 to:1 operator:-1  from:0 to:5 operator:4  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:2 to:3 operator:5  from:2 to:7 operator:10  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
110,0.016601562,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:2 to:9 operator:13  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:7  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
111,0.0225029,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:8 to:9 operator:-1  
112,0.017082214,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
113,0.019659042,from:0 to:1 operator:-1  from:0 to:4 operator:10  from:1 to:2 operator:5  from:1 to:4 operator:11  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:2 to:6 operator:3  from:3 to:4 operator:-1  from:3 to:7 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
114,0.022220612,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:3  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
115,0.018268585,from:0 to:1 operator:-1  from:0 to:6 operator:11  from:0 to:9 operator:4  from:1 to:2 operator:-1  from:2 to:3 operator:5  from:3 to:4 operator:3  from:3 to:9 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:6  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
116,0.02440834,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:2  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
117,0.020623207,from:0 to:1 operator:-1  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
118,0.013290405,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  
119,0.02038002,from:0 to:1 operator:-1  from:0 to:8 operator:8  from:1 to:2 operator:-1  from:1 to:6 operator:2  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
120,0.016174316,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:11  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
121,0.021525383,from:0 to:1 operator:-1  from:0 to:5 operator:4  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:2  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
122,0.021903992,from:0 to:1 operator:-1  from:0 to:4 operator:1  from:0 to:8 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:6 to:9 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
123,0.01001358,from:0 to:1 operator:-1  from:0 to:4 operator:6  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
124,0.014564514,from:0 to:1 operator:-1  from:0 to:5 operator:4  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:7  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
125,0.014274597,from:0 to:1 operator:-1  from:0 to:9 operator:3  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:8  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
126,0.02029252,from:0 to:1 operator:-1  from:0 to:2 operator:2  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:1 to:8 operator:2  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
127,0.014438629,from:0 to:1 operator:-1  from:0 to:9 operator:3  from:1 to:2 operator:4  from:1 to:4 operator:5  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
128,0.01599884,from:0 to:1 operator:-1  from:0 to:5 operator:6  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:1 to:6 operator:8  from:1 to:8 operator:12  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
129,0.02008748,from:0 to:1 operator:-1  from:0 to:5 operator:4  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:2 to:3 operator:5  from:3 to:4 operator:5  from:3 to:8 operator:10  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
130,0.026054382,from:0 to:1 operator:-1  from:0 to:9 operator:3  from:1 to:2 operator:-1  from:1 to:9 operator:2  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
131,0.012954712,from:0 to:1 operator:7  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:6 to:9 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
132,0.023433685,from:0 to:1 operator:-1  from:0 to:8 operator:7  from:1 to:2 operator:5  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
133,0.020187378,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
134,0.011810303,from:0 to:1 operator:3  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:7  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
135,0.015375137,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:1  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:13  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:10  from:6 to:9 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
136,0.011825562,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:7 operator:7  from:5 to:8 operator:5  from:5 to:9 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
137,0.022853851,from:0 to:1 operator:-1  from:0 to:4 operator:10  from:1 to:2 operator:5  from:1 to:5 operator:10  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:2 to:6 operator:3  from:3 to:4 operator:-1  from:3 to:7 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
138,0.014228821,from:0 to:1 operator:-1  from:0 to:6 operator:11  from:0 to:9 operator:4  from:1 to:2 operator:-1  from:1 to:4 operator:1  from:2 to:3 operator:5  from:3 to:4 operator:3  from:3 to:9 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
139,0.027302742,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:1 to:8 operator:12  from:2 to:3 operator:5  from:2 to:8 operator:-1  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
140,0.018714905,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:9  from:5 to:6 operator:-1  from:5 to:7 operator:5  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:6 to:9 operator:5  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
141,0.015859604,from:0 to:1 operator:-1  from:1 to:2 operator:5  from:1 to:8 operator:7  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
142,0.02034378,from:0 to:1 operator:-1  from:0 to:4 operator:10  from:0 to:9 operator:13  from:1 to:2 operator:5  from:1 to:6 operator:6  from:2 to:3 operator:-1  from:2 to:6 operator:3  from:3 to:4 operator:-1  from:3 to:7 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
143,0.020767212,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:3 to:8 operator:10  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:5 to:9 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
144,0.010719299,from:0 to:1 operator:-1  from:0 to:8 operator:11  from:0 to:9 operator:3  from:1 to:2 operator:-1  from:1 to:9 operator:3  from:2 to:3 operator:5  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:4 to:9 operator:4  from:5 to:6 operator:-1  from:5 to:8 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
